full_text,cleaned_text,case_folding,normalisasi,affiliate,stemming,labeling
@AiraNtieReal hehee iya ngutip kata2 bpk anies di acara debat kemarin,hehee iya ngutip kata bpk anies di acara debat kemarin,hehee iya ngutip kata bpk anies di acara debat kemarin,hehee iya ngutip bpk anies acara debat kemarin ,anies,hehee iya ngutip bpk anies acara debat kemarin,neutral
@PartaiSocmed Yaampun salfok sama mimik wajah prabowo saat pak Anies menjelaskan,Yaampun salfok sama mimik wajah prabowo saat pak Anies menjelaskan,yaampun salfok sama mimik wajah prabowo saat pak anies menjelaskan,yaampun salah fokus mimik wajah prabowo anies ,anies,yaampun salah fokus mimik wajah prabowo anies,negative
"Anies - Muhaimin Sungguh anugerah terbesar abad ini untuk NKRI  Jika hatimu tak diselimuti dendam dan kebencian, pasti akan merasakannya.  #AMINAjaDulu  #AminPalingSiapUntukIndonesia",Anies Muhaimin Sungguh anugerah terbesar abad ini untuk NKRI Jika hatimu tak diselimuti dendam dan kebencian pasti akan merasakannya AMIN Aja Dulu Amin Paling Siap Untuk Indonesia,anies muhaimin sungguh anugerah terbesar abad ini untuk nkri jika hatimu tak diselimuti dendam dan kebencian pasti akan merasakannya amin aja dulu amin paling siap untuk indonesia,anies muhaimin sungguh anugerah terbesar abad nkri hatimu diselimuti dendam kebencian merasakannya amin amin indonesia ,anies,anies muhaimin sungguh anugerah besar abad nkri hati limut dendam benci rasa amin amin indonesia,negative
@KompasTV TKN wowo plongo goblok2..waktu ungkit Anies jdi Gubernur...ternyata gus dur salah WOWO tdk ikhlas dia hny pecundang.. mati sampai dibawa2 dlm debat kyk anak kecil yg mutung kalah rebutan mainan...,TKN wowo plongo goblok waktu ungkit Anies jdi Gubernur ternyata gus dur salah WOWO tdk ikhlas dia hny pecundang mati sampai dibawa dlm debat kyk anak kecil yg mutung kalah rebutan mainan,tkn wowo plongo goblok waktu ungkit anies jdi gubernur ternyata gus dur salah wowo tdk ikhlas dia hny pecundang mati sampai dibawa dlm debat kyk anak kecil yg mutung kalah rebutan mainan,tkn wowo plongo goblok ungkit anies gubernur gus dur salah wowo ikhlas pecundang mati dibawa debat kayak anak mutung kalah rebutan mainan ,anies,tkn wowo plongo goblok ungkit anies gubernur gus dur salah wowo ikhlas cundang mati bawa debat kayak anak mutung kalah rebut main,negative
"Anies Baswedan samasekali tidak punya program.. Karena dia tidak tau cara bikin program.. Terus yg dia lakukan hanya menambah kata2.. Plus.. KJP plus, Bansos Plus, Rumah Sakit jadi rumah sehat, menganti nama2 jalan...  Anies tidak layak jadi presiden...",Anies Baswedan samasekali tidak punya program Karena dia tidak tau cara bikin program Terus yg dia lakukan hanya menambah kata Plus KJP plus Bansos Plus Rumah Sakit jadi rumah sehat menganti nama jalan Anies tidak layak jadi presiden,anies baswedan samasekali tidak punya program karena dia tidak tau cara bikin program terus yg dia lakukan hanya menambah kata plus kjp plus bansos plus rumah sakit jadi rumah sehat menganti nama jalan anies tidak layak jadi presiden,anies baswedan samasekali program tau bikin program lakukan menambah plus kjp plus bansos plus rumah sakit rumah sehat menganti nama jalan anies layak presiden ,anies,anies baswedan samasekali program tau bikin program laku tambah plus kjp plus bansos plus rumah sakit rumah sehat anti nama jalan anies layak presiden,positive
@karimnas_ @newsplatter @aniesbaswedan Ketinggian mas harapannya. Emangnya selain Anies berani ngangkat stafsus lgbtq?,Ketinggian mas harapannya Emangnya selain Anies berani ngangkat stafsus lgbtq,ketinggian mas harapannya emangnya selain anies berani ngangkat stafsus lgbtq,ketinggian mas harapannya memangnya anies berani ngangkat stafsus lgbtq ,anies,tinggi mas harap memang anies berani ngangkat stafsus lgbtq,positive
Obat sakit kepala karena mikirin debat https://t.co/TlmhssJnCo,Obat sakit kepala karena mikirin debat,obat sakit kepala karena mikirin debat,obat sakit kepala memikirkan debat ,anies,obat sakit kepala pikir debat,negative
@PartaiSocmed Sini saya bisikin... Itulah pemimpin HEBAT! Beliau memegang KOMITMENnya sama Prabowo... Tapi kami Rakyat Indonesia menginginkan pak Anies menjadi presiden RI... Sama seperti para pemuda memaksa Soekarno memproklamasikan Indonesia th 45! Rakyat Indonesia butuh Presiden!,Sini saya bisikin Itulah pemimpin HEBAT Beliau memegang KOMITME Nnya sama Prabowo Tapi kami Rakyat Indonesia menginginkan pak Anies menjadi presiden RI Sama seperti para pemuda memaksa Soekarno memproklamasikan Indonesia th Rakyat Indonesia butuh Presiden,sini saya bisikin itulah pemimpin hebat beliau memegang komitme nnya sama prabowo tapi kami rakyat indonesia menginginkan pak anies menjadi presiden ri sama seperti para pemuda memaksa soekarno memproklamasikan indonesia th rakyat indonesia butuh presiden,bisikin pemimpin hebat beliau memegang komitme nnya prabowo rakyat indonesia anies presiden ri pemuda memaksa soekarno memproklamasikan indonesia rakyat indonesia butuh presiden ,anies,bisikin pimpin hebat beliau pegang komitme nnya prabowo rakyat indonesia anies presiden ri pemuda paksa soekarno proklamasi indonesia rakyat indonesia butuh presiden,negative
"@imnlotv @BosPurwa kocak ya, yg mulai ngetrigger politik identitas dan bawa2 agama mulu ahok, yg disalahin anies",kocak ya yg mulai ngetrigger politik identitas dan bawa agama mulu ahok yg disalahin anies,kocak ya yg mulai ngetrigger politik identitas dan bawa agama mulu ahok yg disalahin anies,kocak ya ngetrigger politik identitas bawa agama mulu ahok disalahin anies ,anies,kocak ya ngetrigger politik identitas bawa agama mulu ahok disalahin anies,neutral
"Dari dki kan emg gitu anies mah, lempar aja dlu Taudah ni ga verifikasi dlu apa emg sengaja",Dari dki kan emg gitu anies mah lempar aja dlu Taudah ni ga verifikasi dlu apa emg sengaja,dari dki kan emg gitu anies mah lempar aja dlu taudah ni ga verifikasi dlu apa emg sengaja,dki anies mah lempar taudah nih verifikasi sengaja ,anies,dki anies mah lempar taudah nih verifikasi sengaja,neutral
@VIVAcoid Maksud nasdrun  Kemampuan Anies keluar Kepada seluruh warga angin yang berada di jakarta kalian harus punya KTP supaya bisa mengendalikan angin,Maksud nasdrun Kemampuan Anies keluar Kepada seluruh warga angin yang berada di jakarta kalian harus punya KTP supaya bisa mengendalikan angin,maksud nasdrun kemampuan anies keluar kepada seluruh warga angin yang berada di jakarta kalian harus punya ktp supaya bisa mengendalikan angin,maksud nasdrun kemampuan anies warga angin jakarta ktp mengendalikan angin ,anies,maksud nasdrun mampu anies warga angin jakarta ktp kendali angin,neutral
"Hasil Polling Ketua DPP PSI: Setelah Debat, Anies-Muhaimin Mendapat Dukungan Luas 76% Netizen https://t.co/lwEBWtWqet https://t.co/pRtpnkFg7Q",Hasil Polling Ketua DPP PSI Setelah Debat Anies Muhaimin Mendapat Dukungan Luas Netizen,hasil polling ketua dpp psi setelah debat anies muhaimin mendapat dukungan luas netizen,hasil polling ketua dpp psi debat anies muhaimin dukungan luas netizen ,anies,hasil polling ketua dpp psi debat anies muhaimin dukung luas netizen,positive
"wah baru liat. anies, sejauh ini i'm rooting for you but i can't defend you on this. gimmick gemoy emg gaya kampanye yg jelek tapi menggunakan isu genosida isn't much better",wah baru liat anies sejauh ini i m rooting for you but i can t defend you on this gimmick gemoy emg gaya kampanye yg jelek tapi menggunakan isu genosida isn t much better,wah baru liat anies sejauh ini i m rooting for you but i can t defend you on this gimmick gemoy emg gaya kampanye yg jelek tapi menggunakan isu genosida isn t much better,lihat anies i rooting for you but i can t defend you on this gimmick gemoy gaya kampanye jelek isu genosida isn t much better ,anies,lihat anies i rooting for you but i can t defend you on this gimmick gemoy gaya kampanye jelek isu genosida isn t much better,negative
@Generasi_MudaNU Anies menang indo sejahtera👍👍👍👍,Anies menang indo sejahtera,anies menang indo sejahtera,anies menang indonesia sejahtera ,anies,anies menang indonesia sejahtera,positive
@DheaMerlinda Tunjukin dong klw pak anies emng korupsi @DheaMerlinda,Tunjukin dong klw pak anies emng korupsi,tunjukin dong klw pak anies emng korupsi,tunjukkan anies korupsi ,anies,tunjuk anies korupsi,negative
"Wakanda No More, Indonesia Forever. ~Anies Baswedan ~ https://t.co/yJHMiVPK2j",Wakanda No More Indonesia Forever Anies Baswedan,wakanda no more indonesia forever anies baswedan,wakanda no more indonesia forever anies baswedan ,anies,wakanda no more indonesia forever anies baswedan,negative
@zy_zy_its_me Suara Anies  tidak pernah lebih tinggi dari Prabowo..beliau sangat tau diri....bersaing dalam politik itu  jangan baperan...kalo katanya paling ikhlas ga usah ungkit2 jasa baik..toh Anies sudah menuntaskan janjinya..ini tentang pengabdian pd rakyat bukan pd pibadi,Suara Anies tidak pernah lebih tinggi dari Prabowo beliau sangat tau diri bersaing dalam politik itu jangan baperan kalo katanya paling ikhlas ga usah ungkit jasa baik toh Anies sudah menuntaskan janjinya ini tentang pengabdian pd rakyat bukan pd pibadi,suara anies tidak pernah lebih tinggi dari prabowo beliau sangat tau diri bersaing dalam politik itu jangan baperan kalo katanya paling ikhlas ga usah ungkit jasa baik toh anies sudah menuntaskan janjinya ini tentang pengabdian pd rakyat bukan pd pibadi,suara anies prabowo beliau tau bersaing politik baperan kalo ikhlas ungkit jasa anies menuntaskan janjinya pengabdian rakyat pibadi ,anies,suara anies prabowo beliau tau saing politik baperan kalo ikhlas ungkit jasa anies tuntas janji abdi rakyat pibadi,positive
@PartaiSocmed Followermu sendiri mengakui Anies paling tepat utk RI ke 8. https://t.co/EDsrovw0Pq,Followermu sendiri mengakui Anies paling tepat utk RI ke,followermu sendiri mengakui anies paling tepat utk ri ke,followermu mengakui anies ri ,anies,followermu aku anies ri,neutral
@geloraco Pilih Anies dan Muhaimin no 1,Pilih Anies dan Muhaimin no,pilih anies dan muhaimin no,pilih anies muhaimin no ,anies,pilih anies muhaimin no,negative
@sobat_anies percuma sih pandai beretorika tapi nihil pelaksanaannya,percuma sih pandai beretorika tapi nihil pelaksanaannya,percuma sih pandai beretorika tapi nihil pelaksanaannya,sih pandai beretorika nihil pelaksanaannya ,anies,sih pandai retorika nihil laksana,neutral
"@PartaiSocmed #99 ini isinya orang2 goblok atau gmn ya? jelas2 Anies bilang dan di tegesin ama mba nana waktu itu (tahun 2019), Anies tanggung jawab ama amanat rakyat ampe 5 tahun.. tuntas.. ga kaya sebelumnya yg baru 2 tahun dah ninggalin buat jd presiden..",ini isinya orang goblok atau gmn ya jelas Anies bilang dan di tegesin ama mba nana waktu itu tahun Anies tanggung jawab ama amanat rakyat ampe tahun tuntas ga kaya sebelumnya yg baru tahun dah ninggalin buat jd presiden,ini isinya orang goblok atau gmn ya jelas anies bilang dan di tegesin ama mba nana waktu itu tahun anies tanggung jawab ama amanat rakyat ampe tahun tuntas ga kaya sebelumnya yg baru tahun dah ninggalin buat jd presiden,isinya orang goblok ya anies bilang tegesin mbak nana anies tanggung amanat rakyat tuntas kayak deh meninggalkan presiden ,anies,isi orang goblok ya anies bilang tegesin mbak nana anies tanggung amanat rakyat tuntas kayak deh tinggal presiden,neutral
"@bumnbersatu Kong arif bandingin ada berapa tv siarin debat rasanya cuma rcti yg menangin ganjar metro tvone kompas elsinta dll Anies polingnya yg menang ,untung daya ga percaya banget poling n survei,,Rakyatlah penentu segalanya",Kong arif bandingin ada berapa tv siarin debat rasanya cuma rcti yg menangin ganjar metro tvone kompas elsinta dll Anies polingnya yg menang untung daya ga percaya banget poling n survei Rakyatlah penentu segalanya,kong arif bandingin ada berapa tv siarin debat rasanya cuma rcti yg menangin ganjar metro tvone kompas elsinta dll anies polingnya yg menang untung daya ga percaya banget poling n survei rakyatlah penentu segalanya,kong arif bandingkan tv siarin debat rcti menangin ganjar metro tvone kompas elsinta dll anies polingnya menang untung daya percaya banget poling n survei rakyatlah penentu ,anies,kong arif banding tv siarin debat rcti menangin ganjar metro tvone kompas elsinta dll anies polingnya menang untung daya percaya banget poling n survei rakyat tentu,positive
Dalam urusan debat PS gak bakalan menang karena yg dilawan memang tukang debat sejak jdi mahasiswa. Anies disodori materi sdh bisa menjabarkan dengan detail. Namun untuk realisasi pelaksanaan membutuhkan team yg kuat. Nasdem adalah team mereka. Saya kok gak yakin 😅,Dalam urusan debat PS gak bakalan menang karena yg dilawan memang tukang debat sejak jdi mahasiswa Anies disodori materi sdh bisa menjabarkan dengan detail Namun untuk realisasi pelaksanaan membutuhkan team yg kuat Nasdem adalah team mereka Saya kok gak yakin,dalam urusan debat ps gak bakalan menang karena yg dilawan memang tukang debat sejak jdi mahasiswa anies disodori materi sdh bisa menjabarkan dengan detail namun untuk realisasi pelaksanaan membutuhkan team yg kuat nasdem adalah team mereka saya kok gak yakin,urusan debat pas menang dilawan tukang debat mahasiswa anies disodori materi menjabarkan detail realisasi pelaksanaan membutuhkan team kuat nasdem team ,anies,urus debat pas menang lawan tukang debat mahasiswa anies sodor materi jabar detail realisasi laksana butuh team kuat nasdem team,positive
"@zy_zy_its_me Mungkin otakmu yg kurang cerdas menyikapi pertanyaan Anies, debat itu utk orang2 cerdas karena memerlukan kecerdasan utk menjawab, tidak menggunakan perasaan. Jika saya di tim nomor 2 saya malu melihat capres jagoan saya bersikap spt prabowo.",Mungkin otakmu yg kurang cerdas menyikapi pertanyaan Anies debat itu utk orang cerdas karena memerlukan kecerdasan utk menjawab tidak menggunakan perasaan Jika saya di tim nomor saya malu melihat capres jagoan saya bersikap spt prabowo,mungkin otakmu yg kurang cerdas menyikapi pertanyaan anies debat itu utk orang cerdas karena memerlukan kecerdasan utk menjawab tidak menggunakan perasaan jika saya di tim nomor saya malu melihat capres jagoan saya bersikap spt prabowo,otakmu cerdas menyikapi anies debat orang cerdas kecerdasan perasaan tim nomor malu capres jagoan bersikap prabowo ,anies,otak cerdas sikap anies debat orang cerdas cerdas asa tim nomor malu capres jago sikap prabowo,positive
@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @choymarkochoy Contoh sikap Pak Anies yang kalem jelas menunjukkan seperti apa sifat beliau,Contoh sikap Pak Anies yang kalem jelas menunjukkan seperti apa sifat beliau,contoh sikap pak anies yang kalem jelas menunjukkan seperti apa sifat beliau,contoh sikap anies kalem sifat beliau ,anies,contoh sikap anies kalem sifat beliau,positive
"@karimnas_ @aniesbaswedan Engga lah, Anies juga punya hitung2an politik. Belain yang satu tp yg lain lepas, malah rugi",Engga lah Anies juga punya hitung an politik Belain yang satu tp yg lain lepas malah rugi,engga lah anies juga punya hitung an politik belain yang satu tp yg lain lepas malah rugi,anies hitung an politik membela lepas rugi ,anies,anies hitung an politik bela lepas rugi,negative
"@panca66 Apapun yg dibawa anies itu sebagai bukti bahwa penagakan hukum pada rezim ini bermasalah, itu sunstansinya… pak Anies tidak menyerang pak Prabowo, kok prabowo baper bingit merasa dia petahana?… kan lucu kalian semua hahaha… jg prabowo dan pendukungnya terjebak sendiri",Apapun yg dibawa anies itu sebagai bukti bahwa penagakan hukum pada rezim ini bermasalah itu sunstansinya pak Anies tidak menyerang pak Prabowo kok prabowo baper bingit merasa dia petahana kan lucu kalian semua hahaha jg prabowo dan pendukungnya terjebak sendiri,apapun yg dibawa anies itu sebagai bukti bahwa penagakan hukum pada rezim ini bermasalah itu sunstansinya pak anies tidak menyerang pak prabowo kok prabowo baper bingit merasa dia petahana kan lucu kalian semua hahaha jg prabowo dan pendukungnya terjebak sendiri,apapun dibawa anies bukti penagakan hukum rezim bermasalah sunstansinya anies menyerang prabowo prabowo bawa perasaan banget petahana lucu hahaha prabowo pendukungnya terjebak ,anies,apa bawa anies bukti naga hukum rezim masalah sunstansinya anies serang prabowo prabowo bawa asa banget tahana lucu hahaha prabowo dukung jebak,positive
