full_text,cleaned_text,case_folding,normalisasi,affiliate,stemming,labeling
"@99propaganda @prabowo @bengkeldodo @Ndons_Back @Bank_Joee_ @are_inismyname @florieliciouss @KhoirilAnwar_ @PapaBowoCenter @BANGSAygSUJUD @G0mb4k @Alie_Fahnoor Yg tdk ber etika itu Prabowo, kita sdh mendukung matian-matian Jadi Capres 2019, dan Pemilu makan korban terbanyak dlm sejarah. Eeee tahu2 nya gila jabatan...ditawari jadi menteri terima dgn bangga...bangke namanya..tdk peduli nyawa KPPS yg meninggal",Yg tdk ber etika itu Prabowo kita sdh mendukung matian matian Jadi Capres dan Pemilu makan korban terbanyak dlm sejarah Ee tahu nya gila jabatan ditawari jadi menteri terima dgn bangga bangke namanya tdk peduli nyawa KPPS yg meninggal,yg tdk ber etika itu prabowo kita sdh mendukung matian matian jadi capres dan pemilu makan korban terbanyak dlm sejarah ee tahu nya gila jabatan ditawari jadi menteri terima dgn bangga bangke namanya tdk peduli nyawa kpps yg meninggal,ber etika prabowo mendukung matian matian capres pemilu makan korban sejarah ee nya gila jabatan ditawari menteri terima bangga bangkai namanya peduli nyawa kpps meninggal ,prabowo,ber etika prabowo dukung mati mati capres milu makan korban sejarah ee nya gila jabat tawar menteri terima bangga bangkai nama peduli nyawa kpps tinggal,positive
@zy_zy_its_me Termasuk prabowo sendiri yg mau jadi anak buah rivalnya...,Termasuk prabowo sendiri yg mau jadi anak buah rivalnya,termasuk prabowo sendiri yg mau jadi anak buah rivalnya,prabowo anak buah rivalnya ,prabowo,prabowo anak buah rival,neutral
"@syafrialdasri38 Hadeuuhh.... Males nanggapin orang males baca, jadinya pasti dungu. Food astate itu project nasional om.. Lo tinggal cek datanya di @kemkominfo   Ajaibnya  Prabowo yg kalian nyinyiran, tapi justru kader pendukung capres anda yg jadi tersangka.. Hahahaha 🤣🤣🤣🤣""",Hadeuuhh Males nanggapin orang males baca jadinya pasti dungu Food astate itu project nasional om Lo tinggal cek datanya di Ajaibnya Prabowo yg kalian nyinyiran tapi justru kader pendukung capres anda yg jadi tersangka Hahahaha,hadeuuhh males nanggapin orang males baca jadinya pasti dungu food astate itu project nasional om lo tinggal cek datanya di ajaibnya prabowo yg kalian nyinyiran tapi justru kader pendukung capres anda yg jadi tersangka hahahaha,hadeuuhh malas nanggapin orang malas baca dungu food astate project nasional om lo tinggal cek datanya ajaibnya prabowo nyinyiran kader pendukung capres tersangka hahahaha ,prabowo,hadeuuhh malas nanggapin orang malas baca dungu food astate project nasional om lo tinggal cek data ajaib prabowo nyinyir kader dukung capres sangka hahahaha,negative
@PartaiSocmed pak anis masih akan tetap sayang kok sama pak prabowo,pak anis masih akan tetap sayang kok sama pak prabowo,pak anis masih akan tetap sayang kok sama pak prabowo,anis sayang prabowo ,prabowo,anis sayang prabowo,positive
@PartaiSocmed lagian lu yg munafik sebelumnya hina2 prabowo.. sekarang jilat2.. muakk bener,lagian lu yg munafik sebelumnya hina prabowo sekarang jilat muakk bener,lagian lu yg munafik sebelumnya hina prabowo sekarang jilat muakk bener,lu munafik hina prabowo jilat muakk ,prabowo,lu munafik hina prabowo jilat muakk,negative
@PartaiSocmed Sini saya bisikin... Itulah pemimpin HEBAT! Beliau memegang KOMITMENnya sama Prabowo... Tapi kami Rakyat Indonesia menginginkan pak Anies menjadi presiden RI... Sama seperti para pemuda memaksa Soekarno memproklamasikan Indonesia th 45! Rakyat Indonesia butuh Presiden!,Sini saya bisikin Itulah pemimpin HEBAT Beliau memegang KOMITME Nnya sama Prabowo Tapi kami Rakyat Indonesia menginginkan pak Anies menjadi presiden RI Sama seperti para pemuda memaksa Soekarno memproklamasikan Indonesia th Rakyat Indonesia butuh Presiden,sini saya bisikin itulah pemimpin hebat beliau memegang komitme nnya sama prabowo tapi kami rakyat indonesia menginginkan pak anies menjadi presiden ri sama seperti para pemuda memaksa soekarno memproklamasikan indonesia th rakyat indonesia butuh presiden,bisikin pemimpin hebat beliau memegang komitme nnya prabowo rakyat indonesia anies presiden ri pemuda memaksa soekarno memproklamasikan indonesia rakyat indonesia butuh presiden ,prabowo,bisikin pimpin hebat beliau pegang komitme nnya prabowo rakyat indonesia anies presiden ri pemuda paksa soekarno proklamasi indonesia rakyat indonesia butuh presiden,negative
@fajarnugros Oposisi atau gak oposisi Prabowo itu gak punya tujuan buat membela rakyat https://t.co/CYJEe9yV6h,Oposisi atau gak oposisi Prabowo itu gak punya tujuan buat membela rakyat,oposisi atau gak oposisi prabowo itu gak punya tujuan buat membela rakyat,oposisi oposisi prabowo tujuan membela rakyat ,prabowo,oposisi oposisi prabowo tuju bela rakyat,negative
PRABOWO DAN KARAKTERNYA https://t.co/guo0bEi3xW https://t.co/IcbECKPE75,PRABOWO DAN KARAKTERNYA,prabowo dan karakternya,prabowo karakternya ,prabowo,prabowo karakter,neutral
@dapitnih Klo ga takut ga punya Jabatan knp terima tawaran Pak Lurah jd Menhan @prabowo trus knp masih nyapres smp ke 4 kalinya 😅 Doa-doa para pendukungmu yg kau sakiti akan menimpamu smp kpnpun Aamiin YRA 🤲,Klo ga takut ga punya Jabatan knp terima tawaran Pak Lurah jd Menhan trus knp masih nyapres smp ke kalinya Doa doa para pendukungmu yg kau sakiti akan menimpamu smp kpnpun Aamiin YRA,klo ga takut ga punya jabatan knp terima tawaran pak lurah jd menhan trus knp masih nyapres smp ke kalinya doa doa para pendukungmu yg kau sakiti akan menimpamu smp kpnpun aamiin yra,kalo takut jabatan terima tawaran lurah menhan nyapres kalinya doa doa pendukungmu kau sakiti menimpamu amin yra ,prabowo,kalo takut jabat terima tawar lurah menhan nyapres kali doa doa dukung kau sakit timpa amin yra,negative
@Gerindra @prabowo Pak Bowo untuk negeri,Pak Bowo untuk negeri,pak bowo untuk negeri,bowo negeri ,prabowo,bowo negeri,neutral
MashaaAllah Presiden k 8  @prabowo ❤️❤️😍😍 #temanprabowosubianto🇨🇭  pilih #PrabowoGibran2024,Mashaa Allah Presiden k temanprabowosubianto pilih Prabowo Gibran,mashaa allah presiden k temanprabowosubianto pilih prabowo gibran,mashaa allah presiden temanprabowosubianto pilih prabowo gibran ,prabowo,mashaa allah presiden temanprabowosubianto pilih prabowo gibran,neutral
"@tempodotco Jadi, clear ya. Apa adanya prabowo itu emosional.",Jadi clear ya Apa adanya prabowo itu emosional,jadi clear ya apa adanya prabowo itu emosional,clear ya prabowo emosional ,prabowo,clear ya prabowo emosional,negative
"@Metro_TV @prabowo @aniesbaswedan Waduh terlihat jelas mimik wajahnya, 😆",Waduh terlihat jelas mimik wajahnya,waduh terlihat jelas mimik wajahnya,mimik wajahnya ,prabowo,mimik wajah,neutral
@zy_zy_its_me Suara Anies  tidak pernah lebih tinggi dari Prabowo..beliau sangat tau diri....bersaing dalam politik itu  jangan baperan...kalo katanya paling ikhlas ga usah ungkit2 jasa baik..toh Anies sudah menuntaskan janjinya..ini tentang pengabdian pd rakyat bukan pd pibadi,Suara Anies tidak pernah lebih tinggi dari Prabowo beliau sangat tau diri bersaing dalam politik itu jangan baperan kalo katanya paling ikhlas ga usah ungkit jasa baik toh Anies sudah menuntaskan janjinya ini tentang pengabdian pd rakyat bukan pd pibadi,suara anies tidak pernah lebih tinggi dari prabowo beliau sangat tau diri bersaing dalam politik itu jangan baperan kalo katanya paling ikhlas ga usah ungkit jasa baik toh anies sudah menuntaskan janjinya ini tentang pengabdian pd rakyat bukan pd pibadi,suara anies prabowo beliau tau bersaing politik baperan kalo ikhlas ungkit jasa anies menuntaskan janjinya pengabdian rakyat pibadi ,prabowo,suara anies prabowo beliau tau saing politik baperan kalo ikhlas ungkit jasa anies tuntas janji abdi rakyat pibadi,positive
"GEMPA Terkini Mengguncang Sukabumi, Kekuatan Magnitudo 4,7, Ini Kata BMKG  Prabowo Betah Irish Bella Barca Ginting   https://t.co/CjDyn1Rc8O via @tribunnews",GEMPA Terkini Mengguncang Sukabumi Kekuatan Magnitudo Ini Kata BMKG Prabowo Betah Irish Bella Barca Ginting via,gempa terkini mengguncang sukabumi kekuatan magnitudo ini kata bmkg prabowo betah irish bella barca ginting via,gempa terkini mengguncang sukabumi kekuatan magnitudo bmkg prabowo betah irish bella barca ganteng via ,prabowo,gempa kini guncang sukabumi kuat magnitudo bmkg prabowo betah irish bella barca ganteng via,positive
@Metro_TV @prabowo @aniesbaswedan Sebaiknya kpu segera menghentikan debat capres mengingat kondisi kesehatan prabowo anggap saja debat capres sdh selesai lanjutkan debat cawapres lagian yg rakyat blm tau itu siapa sebetulnya gibran selain anak jokowi dan yg punya paman di MK,Sebaiknya kpu segera menghentikan debat capres mengingat kondisi kesehatan prabowo anggap saja debat capres sdh selesai lanjutkan debat cawapres lagian yg rakyat blm tau itu siapa sebetulnya gibran selain anak jokowi dan yg punya paman di MK,sebaiknya kpu segera menghentikan debat capres mengingat kondisi kesehatan prabowo anggap saja debat capres sdh selesai lanjutkan debat cawapres lagian yg rakyat blm tau itu siapa sebetulnya gibran selain anak jokowi dan yg punya paman di mk,kpu menghentikan debat capres kondisi kesehatan prabowo anggap debat capres selesai lanjutkan debat cawapres rakyat tau gibran anak jokowi paman ,prabowo,kpu henti debat capres kondisi sehat prabowo anggap debat capres selesai lanjut debat cawapres rakyat tau gibran anak jokowi paman,neutral
"@alextham878 Halaahh pendukung prabowo dadakan bisanya cuma jual nama jokowi + jelek²in kubu ganjar, sekali² update prestasi prabowo, walaupun rekam jejaknya kalahan.",Halaahh pendukung prabowo dadakan bisanya cuma jual nama jokowi jelek in kubu ganjar sekali update prestasi prabowo walaupun rekam jejaknya kalahan,halaahh pendukung prabowo dadakan bisanya cuma jual nama jokowi jelek in kubu ganjar sekali update prestasi prabowo walaupun rekam jejaknya kalahan,halaahh pendukung prabowo dadakan bisanya jual nama jokowi jelek kubu ganjar update prestasi prabowo rekam jejaknya kalahan ,prabowo,halaahh dukung prabowo dada bisa jual nama jokowi jelek kubu ganjar update prestasi prabowo rekam jejak kalah,negative
@Chaves1305 @prabowo Kerja ? Untuk siapa? Food estate di depan mata,Kerja Untuk siapa Food estate di depan mata,kerja untuk siapa food estate di depan mata,kerja food estate mata ,prabowo,kerja food estate mata,neutral
@Metro_TV @prabowo @aniesbaswedan Indonesia tidak cocok dipimpin oleh Prabowo,Indonesia tidak cocok dipimpin oleh Prabowo,indonesia tidak cocok dipimpin oleh prabowo,indonesia cocok dipimpin prabowo ,prabowo,indonesia cocok pimpin prabowo,positive
"@PartaiSocmed @aniesbaswedan @prabowo Bang kalo ada kerjaan buzzer infoin, lagi bu gw",Bang kalo ada kerjaan buzzer infoin lagi bu gw,bang kalo ada kerjaan buzzer infoin lagi bu gw,bang kalo pekerjaan buzzer infoin bu gue ,prabowo,bang kalo kerja buzzer infoin bu gue,neutral
@psi_id Paparan Pak Prabowo keren sekali,Paparan Pak Prabowo keren sekali,paparan pak prabowo keren sekali,paparan prabowo keren ,prabowo,papar prabowo keren,positive
"@zy_zy_its_me Mungkin otakmu yg kurang cerdas menyikapi pertanyaan Anies, debat itu utk orang2 cerdas karena memerlukan kecerdasan utk menjawab, tidak menggunakan perasaan. Jika saya di tim nomor 2 saya malu melihat capres jagoan saya bersikap spt prabowo.",Mungkin otakmu yg kurang cerdas menyikapi pertanyaan Anies debat itu utk orang cerdas karena memerlukan kecerdasan utk menjawab tidak menggunakan perasaan Jika saya di tim nomor saya malu melihat capres jagoan saya bersikap spt prabowo,mungkin otakmu yg kurang cerdas menyikapi pertanyaan anies debat itu utk orang cerdas karena memerlukan kecerdasan utk menjawab tidak menggunakan perasaan jika saya di tim nomor saya malu melihat capres jagoan saya bersikap spt prabowo,otakmu cerdas menyikapi anies debat orang cerdas kecerdasan perasaan tim nomor malu capres jagoan bersikap prabowo ,prabowo,otak cerdas sikap anies debat orang cerdas cerdas asa tim nomor malu capres jago sikap prabowo,positive
"@logos_id negara Indonesia adalah negara hukum, kalo emang @prabowo dianggap bersalah, tuntut aja lewat jalur hukum, sekarang, gak usah nunggu Kamisan ke-800. atau anda sudah tidak mau mengakui hukum di negara Indonesia? cc @mohmahfudmd @jokowi @aniesbaswedan @ganjarpranowo @gibran_tweet",negara Indonesia adalah negara hukum kalo emang dianggap bersalah tuntut aja lewat jalur hukum sekarang gak usah nunggu Kamisan ke atau anda sudah tidak mau mengakui hukum di negara Indonesia cc,negara indonesia adalah negara hukum kalo emang dianggap bersalah tuntut aja lewat jalur hukum sekarang gak usah nunggu kamisan ke atau anda sudah tidak mau mengakui hukum di negara indonesia cc,negara indonesia negara hukum kalo dianggap bersalah tuntut jalur hukum menunggu kamisan mengakui hukum negara indonesia cc ,prabowo,negara indonesia negara hukum kalo anggap salah tuntut jalur hukum tunggu kamis aku hukum negara indonesia cc,negative
@tvOneNews Prabowo punya beban masa lalu,Prabowo punya beban masa lalu,prabowo punya beban masa lalu,prabowo beban ,prabowo,prabowo beban,negative
"Takut prabowo ngamuk, meja jd sasaran",Takut prabowo ngamuk meja jd sasaran,takut prabowo ngamuk meja jd sasaran,takut prabowo ngamuk meja sasaran ,prabowo,takut prabowo ngamuk meja sasar,negative
"@namakuirfan1 @kurawa Ama om Wowo aja dia khianati .. jika Prabowo masih ada di situ ( calon presiden) saya tidak akan pernah mencalonkan diri jadi presiden, saya tidak mau di cap pengkhianat"" awokwokwok dan sekarang??  Tapi nanti angin di kasih KTP supaya bisa dia lacak ..""",Ama om Wowo aja dia khianati jika Prabowo masih ada di situ calon presiden saya tidak akan pernah mencalonkan diri jadi presiden saya tidak mau di cap pengkhianat awokwokwok dan sekarang Tapi nanti angin di kasih KTP supaya bisa dia lacak,ama om wowo aja dia khianati jika prabowo masih ada di situ calon presiden saya tidak akan pernah mencalonkan diri jadi presiden saya tidak mau di cap pengkhianat awokwokwok dan sekarang tapi nanti angin di kasih ktp supaya bisa dia lacak,om wowo khianati prabowo situ calon presiden mencalonkan presiden cap pengkhianat awokwokwok angin kasih ktp lacak ,prabowo,om wowo khianat prabowo situ calon presiden calon presiden cap khianat awokwokwok angin kasih ktp lacak,negative
"@panca66 Apapun yg dibawa anies itu sebagai bukti bahwa penagakan hukum pada rezim ini bermasalah, itu sunstansinya… pak Anies tidak menyerang pak Prabowo, kok prabowo baper bingit merasa dia petahana?… kan lucu kalian semua hahaha… jg prabowo dan pendukungnya terjebak sendiri",Apapun yg dibawa anies itu sebagai bukti bahwa penagakan hukum pada rezim ini bermasalah itu sunstansinya pak Anies tidak menyerang pak Prabowo kok prabowo baper bingit merasa dia petahana kan lucu kalian semua hahaha jg prabowo dan pendukungnya terjebak sendiri,apapun yg dibawa anies itu sebagai bukti bahwa penagakan hukum pada rezim ini bermasalah itu sunstansinya pak anies tidak menyerang pak prabowo kok prabowo baper bingit merasa dia petahana kan lucu kalian semua hahaha jg prabowo dan pendukungnya terjebak sendiri,apapun dibawa anies bukti penagakan hukum rezim bermasalah sunstansinya anies menyerang prabowo prabowo bawa perasaan banget petahana lucu hahaha prabowo pendukungnya terjebak ,prabowo,apa bawa anies bukti naga hukum rezim masalah sunstansinya anies serang prabowo prabowo bawa asa banget tahana lucu hahaha prabowo dukung jebak,positive
@Chaves1305 @prabowo Food Estate berapa dan apa saja kerugiannya? Itu Kerja opo ngibul? Mana sebanding prestasi seperti JIS mau dibilang ngibul? Pokoknya positif yang banget pidato dan kerja non baperan tahukan?,Food Estate berapa dan apa saja kerugiannya Itu Kerja opo ngibul Mana sebanding prestasi seperti JIS mau dibilang ngibul Pokoknya positif yang banget pidato dan kerja non baperan tahukan,food estate berapa dan apa saja kerugiannya itu kerja opo ngibul mana sebanding prestasi seperti jis mau dibilang ngibul pokoknya positif yang banget pidato dan kerja non baperan tahukan,food estate kerugiannya kerja opo ngibul sebanding prestasi jis dibilang ngibul pokoknya positif banget pidato kerja non baperan tahukan ,prabowo,food estate rugi kerja opo ngibul banding prestasi jis bilang ngibul pokok positif banget pidato kerja non baperan tahu,positive
"Relawan Prabowo-Gibran luncurkan Cita-cita Penerus Negeri"" https://t.co/VrhiMbqKbd""",Relawan Prabowo Gibran luncurkan Cita cita Penerus Negeri,relawan prabowo gibran luncurkan cita cita penerus negeri,relawan prabowo gibran luncurkan cita cita penerus negeri ,prabowo,rawan prabowo gibran luncur cita cita terus negeri,neutral
@tvOneNews Prabowo punya beban masa lalu,Prabowo punya beban masa lalu,prabowo punya beban masa lalu,prabowo beban ,prabowo,prabowo beban,negative
"@Resty_J_Cayah @Dahnilanzar @prabowo sumpah ini jahat banget komplotan yg provokasi prabowo utk maju lagi. prabowo dg naifnya percaya dg gerombolan itu, menuruti semua kemauan mrk, tmsk permintaan utk mengkianati org2 yg dulu memilihnya.  menjelang maghrib, prabowo baru disokong. itu pun dititipi bocil dongo. tega.",sumpah ini jahat banget komplotan yg provokasi prabowo utk maju lagi prabowo dg naifnya percaya dg gerombolan itu menuruti semua kemauan mrk tmsk permintaan utk mengkianati org yg dulu memilihnya menjelang maghrib prabowo baru disokong itu pun dititipi bocil dongo tega,sumpah ini jahat banget komplotan yg provokasi prabowo utk maju lagi prabowo dg naifnya percaya dg gerombolan itu menuruti semua kemauan mrk tmsk permintaan utk mengkianati org yg dulu memilihnya menjelang maghrib prabowo baru disokong itu pun dititipi bocil dongo tega,sumpah jahat banget komplotan provokasi prabowo maju prabowo naifnya percaya gerombolan menuruti kemauan tmsk permintaan mengkianati orang memilihnya menjelang maghrib prabowo disokong dititipi bocil dongo tega ,prabowo,sumpah jahat banget komplot provokasi prabowo maju prabowo naif percaya gerombol turut mau tmsk minta mengkianati orang pilih jelang maghrib prabowo sokong titip bocil dongo tega,negative
